DateTime,DATE,TIME,O3,ND,SD,F
2022-05-26 00:00:00,2022-05-26,00:00:00,30.38,60.0,0.21,0
2022-05-26 01:00:00,2022-05-26,01:00:00,30.78,60.0,0.19,0
2022-05-26 02:00:00,2022-05-26,02:00:00,30.89,60.0,0.16,0
2022-05-26 03:00:00,2022-05-26,03:00:00,30.95,60.0,0.15,0
2022-05-26 04:00:00,2022-05-26,04:00:00,31.08,60.0,0.12,0
2022-05-26 05:00:00,2022-05-26,05:00:00,30.83,60.0,0.2,0
2022-05-26 06:00:00,2022-05-26,06:00:00,30.38,60.0,0.27,0
2022-05-26 07:00:00,2022-05-26,07:00:00,30.11,60.0,0.27,0
2022-05-26 08:00:00,2022-05-26,08:00:00,30.63,60.0,0.19,0
2022-05-26 09:00:00,2022-05-26,09:00:00,30.87,60.0,0.15,0
2022-05-26 10:00:00,2022-05-26,10:00:00,31.12,60.0,0.23,0
2022-05-26 11:00:00,2022-05-26,11:00:00,31.03,60.0,0.16,0
2022-05-26 12:00:00,2022-05-26,12:00:00,30.85,60.0,0.17,0
2022-05-26 13:00:00,2022-05-26,13:00:00,30.72,60.0,0.25,0
2022-05-26 14:00:00,2022-05-26,14:00:00,30.87,59.0,0.15,0
2022-05-26 15:00:00,2022-05-26,15:00:00,30.7,60.0,0.19,0
2022-05-26 16:00:00,2022-05-26,16:00:00,30.46,60.0,0.28,0
2022-05-26 17:00:00,2022-05-26,17:00:00,30.78,60.0,0.16,0
2022-05-26 18:00:00,2022-05-26,18:00:00,30.85,60.0,0.15,0
2022-05-26 19:00:00,2022-05-26,19:00:00,30.91,60.0,0.17,0
2022-05-26 20:00:00,2022-05-26,20:00:00,30.63,60.0,0.25,0
2022-05-26 21:00:00,2022-05-26,21:00:00,-9999999.9,0.0,-999.99,2
2022-05-26 22:00:00,2022-05-26,22:00:00,30.96,60.0,0.24,0
2022-05-26 23:00:00,2022-05-26,23:00:00,30.9,60.0,0.31,0
2022-05-27 00:00:00,2022-05-27,00:00:00,31.02,60.0,0.17,0
2022-05-27 01:00:00,2022-05-27,01:00:00,30.87,60.0,0.23,0
2022-05-27 02:00:00,2022-05-27,02:00:00,30.73,60.0,0.19,0
2022-05-27 03:00:00,2022-05-27,03:00:00,31.09,58.0,0.42,0
2022-05-27 04:00:00,2022-05-27,04:00:00,31.47,59.0,0.29,0
2022-05-27 05:00:00,2022-05-27,05:00:00,31.2,60.0,0.18,0
2022-05-27 06:00:00,2022-05-27,06:00:00,-9999999.9,0.0,-999.99,2
2022-05-27 07:00:00,2022-05-27,07:00:00,31.17,60.0,0.16,0
2022-05-27 08:00:00,2022-05-27,08:00:00,31.01,60.0,0.23,0
2022-05-27 09:00:00,2022-05-27,09:00:00,30.75,60.0,0.23,0
2022-05-27 10:00:00,2022-05-27,10:00:00,30.14,59.0,0.53,0
2022-05-27 11:00:00,2022-05-27,11:00:00,28.51,60.0,1.63,0
2022-05-27 12:00:00,2022-05-27,12:00:00,30.05,59.0,0.95,0
2022-05-27 13:00:00,2022-05-27,13:00:00,30.48,60.0,0.39,0
2022-05-27 14:00:00,2022-05-27,14:00:00,30.59,59.0,0.24,0
2022-05-27 15:00:00,2022-05-27,15:00:00,30.61,60.0,0.36,0
2022-05-27 16:00:00,2022-05-27,16:00:00,30.91,60.0,0.23,0
2022-05-27 17:00:00,2022-05-27,17:00:00,30.92,60.0,0.32,0
2022-05-27 18:00:00,2022-05-27,18:00:00,30.59,60.0,0.34,0
2022-05-27 19:00:00,2022-05-27,19:00:00,30.74,60.0,0.18,0
2022-05-27 20:00:00,2022-05-27,20:00:00,30.7,60.0,0.18,0
2022-05-27 21:00:00,2022-05-27,21:00:00,30.57,60.0,0.18,0
2022-05-27 22:00:00,2022-05-27,22:00:00,30.5,60.0,0.2,0
2022-05-27 23:00:00,2022-05-27,23:00:00,31.02,59.0,0.3,0
2022-05-28 00:00:00,2022-05-28,00:00:00,31.3,60.0,0.2,0
2022-05-28 01:00:00,2022-05-28,01:00:00,31.26,60.0,0.19,0
2022-05-28 02:00:00,2022-05-28,02:00:00,31.23,59.0,0.27,0
2022-05-28 03:00:00,2022-05-28,03:00:00,31.31,59.0,0.35,0
2022-05-28 04:00:00,2022-05-28,04:00:00,31.49,60.0,0.21,0
2022-05-28 05:00:00,2022-05-28,05:00:00,31.33,60.0,0.22,0
2022-05-28 06:00:00,2022-05-28,06:00:00,31.16,60.0,0.19,0
2022-05-28 07:00:00,2022-05-28,07:00:00,31.1,60.0,0.21,0
2022-05-28 08:00:00,2022-05-28,08:00:00,30.7,60.0,0.28,0
2022-05-28 09:00:00,2022-05-28,09:00:00,30.8,60.0,0.2,0
2022-05-28 10:00:00,2022-05-28,10:00:00,30.72,60.0,0.2,0
2022-05-28 11:00:00,2022-05-28,11:00:00,30.73,60.0,0.2,0
2022-05-28 12:00:00,2022-05-28,12:00:00,30.69,60.0,0.16,0
2022-05-28 13:00:00,2022-05-28,13:00:00,30.77,60.0,0.16,0
2022-05-28 14:00:00,2022-05-28,14:00:00,30.61,60.0,0.16,0
2022-05-28 15:00:00,2022-05-28,15:00:00,30.6,60.0,0.13,0
2022-05-28 16:00:00,2022-05-28,16:00:00,-9999999.9,0.0,-999.99,2
2022-05-28 17:00:00,2022-05-28,17:00:00,30.25,46.0,0.17,0
2022-05-28 18:00:00,2022-05-28,18:00:00,30.22,59.0,0.19,0
2022-05-28 19:00:00,2022-05-28,19:00:00,30.28,59.0,0.18,0
2022-05-28 20:00:00,2022-05-28,20:00:00,30.39,60.0,0.21,0
2022-05-28 21:00:00,2022-05-28,21:00:00,30.42,60.0,0.18,0
2022-05-28 22:00:00,2022-05-28,22:00:00,30.51,59.0,0.12,0
2022-05-28 23:00:00,2022-05-28,23:00:00,30.56,59.0,0.18,0
2022-05-29 00:00:00,2022-05-29,00:00:00,30.32,60.0,0.13,0
2022-05-29 01:00:00,2022-05-29,01:00:00,30.32,60.0,0.17,0
2022-05-29 02:00:00,2022-05-29,02:00:00,30.43,60.0,0.2,0
2022-05-29 03:00:00,2022-05-29,03:00:00,30.34,60.0,0.2,0
2022-05-29 04:00:00,2022-05-29,04:00:00,30.35,60.0,0.14,0
2022-05-29 05:00:00,2022-05-29,05:00:00,30.43,60.0,0.14,0
2022-05-29 06:00:00,2022-05-29,06:00:00,30.41,60.0,0.11,0
2022-05-29 07:00:00,2022-05-29,07:00:00,30.07,60.0,0.17,0
2022-05-29 08:00:00,2022-05-29,08:00:00,30.09,60.0,0.17,0
2022-05-29 09:00:00,2022-05-29,09:00:00,30.15,59.0,0.23,0
2022-05-29 10:00:00,2022-05-29,10:00:00,30.26,60.0,0.16,0
2022-05-29 11:00:00,2022-05-29,11:00:00,30.26,60.0,0.15,0
2022-05-29 12:00:00,2022-05-29,12:00:00,30.3,60.0,0.15,0
2022-05-29 13:00:00,2022-05-29,13:00:00,30.41,60.0,0.18,0
2022-05-29 14:00:00,2022-05-29,14:00:00,30.13,59.0,0.24,0
2022-05-29 15:00:00,2022-05-29,15:00:00,29.66,59.0,0.22,0
2022-05-29 16:00:00,2022-05-29,16:00:00,-9999999.9,0.0,-999.99,2
2022-05-29 17:00:00,2022-05-29,17:00:00,30.23,60.0,0.4,0
2022-05-29 18:00:00,2022-05-29,18:00:00,29.92,60.0,0.18,0
2022-05-29 19:00:00,2022-05-29,19:00:00,29.77,60.0,0.27,0
2022-05-29 20:00:00,2022-05-29,20:00:00,30.29,60.0,0.2,0
2022-05-29 21:00:00,2022-05-29,21:00:00,30.26,60.0,0.19,0
2022-05-29 22:00:00,2022-05-29,22:00:00,30.39,60.0,0.24,0
2022-05-29 23:00:00,2022-05-29,23:00:00,30.62,59.0,0.19,0
2022-05-30 00:00:00,2022-05-30,00:00:00,29.91,60.0,0.21,0
2022-05-30 01:00:00,2022-05-30,01:00:00,29.65,59.0,0.17,0
2022-05-30 02:00:00,2022-05-30,02:00:00,29.61,60.0,0.2,0
2022-05-30 03:00:00,2022-05-30,03:00:00,29.42,60.0,0.18,0
2022-05-30 04:00:00,2022-05-30,04:00:00,29.4,60.0,0.13,0
2022-05-30 05:00:00,2022-05-30,05:00:00,29.37,60.0,0.16,0
2022-05-30 06:00:00,2022-05-30,06:00:00,29.37,60.0,0.16,0
2022-05-30 07:00:00,2022-05-30,07:00:00,29.51,60.0,0.15,0
2022-05-30 08:00:00,2022-05-30,08:00:00,29.48,60.0,0.16,0
2022-05-30 09:00:00,2022-05-30,09:00:00,29.55,60.0,0.17,0
2022-05-30 10:00:00,2022-05-30,10:00:00,29.38,60.0,0.16,0
2022-05-30 11:00:00,2022-05-30,11:00:00,29.11,60.0,0.13,0
2022-05-30 12:00:00,2022-05-30,12:00:00,29.16,60.0,0.16,0
2022-05-30 13:00:00,2022-05-30,13:00:00,29.21,60.0,0.17,0
2022-05-30 14:00:00,2022-05-30,14:00:00,29.24,60.0,0.13,0
2022-05-30 15:00:00,2022-05-30,15:00:00,29.1,60.0,0.19,0
2022-05-30 16:00:00,2022-05-30,16:00:00,29.27,60.0,0.16,0
2022-05-30 17:00:00,2022-05-30,17:00:00,29.41,60.0,0.19,0
2022-05-30 18:00:00,2022-05-30,18:00:00,29.69,60.0,0.18,0
2022-05-30 19:00:00,2022-05-30,19:00:00,-9999999.9,0.0,-999.99,2
2022-05-30 20:00:00,2022-05-30,20:00:00,29.73,60.0,0.15,0
2022-05-30 21:00:00,2022-05-30,21:00:00,29.55,60.0,0.13,0
2022-05-30 22:00:00,2022-05-30,22:00:00,29.5,60.0,0.14,0
2022-05-30 23:00:00,2022-05-30,23:00:00,29.83,60.0,0.21,0
2022-05-31 00:00:00,2022-05-31,00:00:00,29.99,60.0,0.18,0
2022-05-31 01:00:00,2022-05-31,01:00:00,29.8,60.0,0.15,0
2022-05-31 02:00:00,2022-05-31,02:00:00,29.88,60.0,0.17,0
2022-05-31 03:00:00,2022-05-31,03:00:00,29.63,60.0,0.14,0
2022-05-31 04:00:00,2022-05-31,04:00:00,29.59,60.0,0.11,0
2022-05-31 05:00:00,2022-05-31,05:00:00,29.64,60.0,0.15,0
2022-05-31 06:00:00,2022-05-31,06:00:00,29.68,60.0,0.15,0
2022-05-31 07:00:00,2022-05-31,07:00:00,-9999999.9,0.0,-999.99,2
2022-05-31 08:00:00,2022-05-31,08:00:00,29.45,60.0,0.16,0
2022-05-31 09:00:00,2022-05-31,09:00:00,29.3,60.0,0.25,0
2022-05-31 10:00:00,2022-05-31,10:00:00,29.38,60.0,0.22,0
2022-05-31 11:00:00,2022-05-31,11:00:00,29.25,60.0,0.24,0
2022-05-31 12:00:00,2022-05-31,12:00:00,29.32,60.0,0.2,0
2022-05-31 13:00:00,2022-05-31,13:00:00,29.36,60.0,0.14,0
2022-05-31 14:00:00,2022-05-31,14:00:00,29.16,60.0,0.21,0
2022-05-31 15:00:00,2022-05-31,15:00:00,29.39,60.0,0.23,0
2022-05-31 16:00:00,2022-05-31,16:00:00,29.76,60.0,0.17,0
2022-05-31 17:00:00,2022-05-31,17:00:00,29.63,60.0,0.2,0
2022-05-31 18:00:00,2022-05-31,18:00:00,29.18,60.0,0.24,0
2022-05-31 19:00:00,2022-05-31,19:00:00,28.59,60.0,0.26,0
2022-05-31 20:00:00,2022-05-31,20:00:00,28.89,60.0,0.21,0
2022-05-31 21:00:00,2022-05-31,21:00:00,29.07,59.0,0.22,0
2022-05-31 22:00:00,2022-05-31,22:00:00,29.29,60.0,0.21,0
2022-05-31 23:00:00,2022-05-31,23:00:00,29.06,58.0,0.31,0
2022-06-01 00:00:00,2022-06-01,00:00:00,26.09,60.0,2.35,1
2022-06-01 01:00:00,2022-06-01,01:00:00,26.61,51.0,1.83,0
2022-06-01 02:00:00,2022-06-01,02:00:00,17.98,60.0,4.49,1
2022-06-01 03:00:00,2022-06-01,03:00:00,14.93,60.0,4.38,1
2022-06-01 04:00:00,2022-06-01,04:00:00,12.84,60.0,5.74,1
2022-06-01 05:00:00,2022-06-01,05:00:00,12.53,60.0,6.44,1
2022-06-01 06:00:00,2022-06-01,06:00:00,14.1,60.0,4.52,1
2022-06-01 07:00:00,2022-06-01,07:00:00,12.0,60.0,6.9,1
2022-06-01 08:00:00,2022-06-01,08:00:00,24.16,48.0,2.96,0
2022-06-01 09:00:00,2022-06-01,09:00:00,21.11,60.0,3.45,1
2022-06-01 10:00:00,2022-06-01,10:00:00,24.76,60.0,2.51,1
2022-06-01 11:00:00,2022-06-01,11:00:00,19.54,60.0,4.66,1
2022-06-01 12:00:00,2022-06-01,12:00:00,-9999999.9,0.0,-999.99,2
2022-06-01 13:00:00,2022-06-01,13:00:00,18.38,60.0,4.5,1
2022-06-01 14:00:00,2022-06-01,14:00:00,24.88,41.0,3.46,0
2022-06-01 15:00:00,2022-06-01,15:00:00,22.22,60.0,2.3,1
2022-06-01 16:00:00,2022-06-01,16:00:00,-9999999.9,0.0,-999.99,2
2022-06-01 17:00:00,2022-06-01,17:00:00,21.66,45.0,1.45,1
2022-06-01 18:00:00,2022-06-01,18:00:00,21.41,60.0,0.56,1
2022-06-01 19:00:00,2022-06-01,19:00:00,18.78,60.0,1.58,1
2022-06-01 20:00:00,2022-06-01,20:00:00,9.58,60.0,4.31,1
2022-06-01 21:00:00,2022-06-01,21:00:00,3.37,60.0,2.76,1
2022-06-01 22:00:00,2022-06-01,22:00:00,3.55,60.0,3.17,1
2022-06-01 23:00:00,2022-06-01,23:00:00,10.71,60.0,5.3,1
2022-06-02 00:00:00,2022-06-02,00:00:00,15.88,60.0,1.6,1
2022-06-02 01:00:00,2022-06-02,01:00:00,11.43,60.0,2.91,1
2022-06-02 02:00:00,2022-06-02,02:00:00,5.56,60.0,4.23,1
2022-06-02 03:00:00,2022-06-02,03:00:00,3.81,60.0,4.78,1
2022-06-02 04:00:00,2022-06-02,04:00:00,5.66,60.0,4.85,1
2022-06-02 05:00:00,2022-06-02,05:00:00,20.2,60.0,3.91,1
2022-06-02 06:00:00,2022-06-02,06:00:00,28.52,43.0,1.27,0
2022-06-02 07:00:00,2022-06-02,07:00:00,27.01,60.0,2.07,1
2022-06-02 08:00:00,2022-06-02,08:00:00,23.15,60.0,3.64,1
2022-06-02 09:00:00,2022-06-02,09:00:00,18.17,60.0,8.98,1
2022-06-02 10:00:00,2022-06-02,10:00:00,14.56,60.0,6.46,1
2022-06-02 11:00:00,2022-06-02,11:00:00,8.03,60.0,5.76,1
2022-06-02 12:00:00,2022-06-02,12:00:00,13.44,60.0,4.86,1
2022-06-02 13:00:00,2022-06-02,13:00:00,6.06,60.0,4.28,1
2022-06-02 14:00:00,2022-06-02,14:00:00,12.34,60.0,3.52,1
2022-06-02 15:00:00,2022-06-02,15:00:00,18.54,60.0,2.26,1
2022-06-02 16:00:00,2022-06-02,16:00:00,11.44,60.0,2.07,1
2022-06-02 17:00:00,2022-06-02,17:00:00,15.46,60.0,2.7,1
2022-06-02 18:00:00,2022-06-02,18:00:00,11.71,60.0,6.3,1
2022-06-02 19:00:00,2022-06-02,19:00:00,6.2,60.0,3.13,1
2022-06-02 20:00:00,2022-06-02,20:00:00,7.45,60.0,5.59,1
2022-06-02 21:00:00,2022-06-02,21:00:00,10.74,60.0,7.53,1
2022-06-02 22:00:00,2022-06-02,22:00:00,15.4,60.0,6.68,1
2022-06-02 23:00:00,2022-06-02,23:00:00,-9999999.9,0.0,-999.99,2
2022-06-03 00:00:00,2022-06-03,00:00:00,12.22,60.0,5.62,1
2022-06-03 01:00:00,2022-06-03,01:00:00,13.86,60.0,7.39,1
2022-06-03 02:00:00,2022-06-03,02:00:00,10.19,60.0,4.5,1
2022-06-03 03:00:00,2022-06-03,03:00:00,20.11,60.0,8.25,1
2022-06-03 04:00:00,2022-06-03,04:00:00,26.2,60.0,2.41,1
2022-06-03 05:00:00,2022-06-03,05:00:00,27.64,60.0,2.65,1
2022-06-03 06:00:00,2022-06-03,06:00:00,25.67,60.0,1.79,1
2022-06-03 07:00:00,2022-06-03,07:00:00,26.72,60.0,0.79,1
2022-06-03 08:00:00,2022-06-03,08:00:00,27.49,60.0,0.63,1
2022-06-03 09:00:00,2022-06-03,09:00:00,26.91,60.0,0.44,1
2022-06-03 10:00:00,2022-06-03,10:00:00,27.5,60.0,0.59,1
2022-06-03 11:00:00,2022-06-03,11:00:00,27.62,60.0,0.63,1
2022-06-03 12:00:00,2022-06-03,12:00:00,27.9,60.0,0.49,1
2022-06-03 13:00:00,2022-06-03,13:00:00,26.83,60.0,1.42,1
2022-06-03 14:00:00,2022-06-03,14:00:00,27.26,60.0,0.88,1
2022-06-03 15:00:00,2022-06-03,15:00:00,27.64,60.0,0.54,1
2022-06-03 16:00:00,2022-06-03,16:00:00,27.97,60.0,0.53,1
2022-06-03 17:00:00,2022-06-03,17:00:00,28.13,60.0,0.58,1
2022-06-03 18:00:00,2022-06-03,18:00:00,28.59,60.0,0.41,1
2022-06-03 19:00:00,2022-06-03,19:00:00,29.2,60.0,0.32,1
2022-06-03 20:00:00,2022-06-03,20:00:00,28.18,60.0,0.61,1
2022-06-03 21:00:00,2022-06-03,21:00:00,27.97,60.0,0.37,1
2022-06-03 22:00:00,2022-06-03,22:00:00,28.05,60.0,0.39,1
2022-06-03 23:00:00,2022-06-03,23:00:00,27.11,60.0,1.29,1
2022-06-04 00:00:00,2022-06-04,00:00:00,26.71,60.0,0.63,1
2022-06-04 01:00:00,2022-06-04,01:00:00,26.86,60.0,0.55,1
2022-06-04 02:00:00,2022-06-04,02:00:00,27.48,60.0,0.29,1
2022-06-04 03:00:00,2022-06-04,03:00:00,27.65,60.0,0.29,1
2022-06-04 04:00:00,2022-06-04,04:00:00,27.83,60.0,0.31,1
2022-06-04 05:00:00,2022-06-04,05:00:00,28.65,59.0,0.45,0
2022-06-04 06:00:00,2022-06-04,06:00:00,29.22,60.0,0.68,0
2022-06-04 07:00:00,2022-06-04,07:00:00,30.72,60.0,0.86,0
2022-06-04 08:00:00,2022-06-04,08:00:00,31.87,60.0,1.22,0
2022-06-04 09:00:00,2022-06-04,09:00:00,32.47,60.0,0.19,0
2022-06-04 10:00:00,2022-06-04,10:00:00,31.52,59.0,0.29,0
2022-06-04 11:00:00,2022-06-04,11:00:00,32.4,60.0,0.66,0
2022-06-04 12:00:00,2022-06-04,12:00:00,32.16,60.0,0.24,0
2022-06-04 13:00:00,2022-06-04,13:00:00,27.75,60.0,5.47,1
2022-06-04 14:00:00,2022-06-04,14:00:00,28.79,60.0,5.1,1
2022-06-04 15:00:00,2022-06-04,15:00:00,30.69,43.0,1.64,0
2022-06-04 16:00:00,2022-06-04,16:00:00,21.33,60.0,2.36,1
2022-06-04 17:00:00,2022-06-04,17:00:00,28.73,60.0,1.52,1
2022-06-04 18:00:00,2022-06-04,18:00:00,29.84,60.0,0.6,1
2022-06-04 19:00:00,2022-06-04,19:00:00,27.54,60.0,1.61,1
2022-06-04 20:00:00,2022-06-04,20:00:00,25.31,60.0,2.31,1
2022-06-04 21:00:00,2022-06-04,21:00:00,-9999999.9,0.0,-999.99,2
2022-06-04 22:00:00,2022-06-04,22:00:00,29.06,60.0,0.8,1
2022-06-04 23:00:00,2022-06-04,23:00:00,29.49,60.0,0.65,1
2022-06-05 00:00:00,2022-06-05,00:00:00,29.75,60.0,0.32,1
2022-06-05 01:00:00,2022-06-05,01:00:00,29.62,60.0,0.4,1
2022-06-05 02:00:00,2022-06-05,02:00:00,29.39,60.0,0.44,1
2022-06-05 03:00:00,2022-06-05,03:00:00,29.46,60.0,0.35,1
2022-06-05 04:00:00,2022-06-05,04:00:00,29.67,60.0,0.4,1
2022-06-05 05:00:00,2022-06-05,05:00:00,29.45,60.0,0.57,1
2022-06-05 06:00:00,2022-06-05,06:00:00,29.31,60.0,0.46,1
2022-06-05 07:00:00,2022-06-05,07:00:00,29.79,60.0,0.42,1
2022-06-05 08:00:00,2022-06-05,08:00:00,-9999999.9,0.0,-999.99,2
2022-06-05 09:00:00,2022-06-05,09:00:00,29.33,60.0,0.43,1
2022-06-05 10:00:00,2022-06-05,10:00:00,28.41,60.0,0.76,1
2022-06-05 11:00:00,2022-06-05,11:00:00,27.99,60.0,0.33,1
2022-06-05 12:00:00,2022-06-05,12:00:00,28.41,60.0,0.43,1
2022-06-05 13:00:00,2022-06-05,13:00:00,25.36,60.0,4.23,1
2022-06-05 14:00:00,2022-06-05,14:00:00,29.85,60.0,0.54,1
2022-06-05 15:00:00,2022-06-05,15:00:00,30.33,60.0,0.39,1
2022-06-05 16:00:00,2022-06-05,16:00:00,30.93,51.0,0.8,1
2022-06-05 17:00:00,2022-06-05,17:00:00,31.07,46.0,0.64,0
2022-06-05 18:00:00,2022-06-05,18:00:00,30.92,60.0,0.38,1
2022-06-05 19:00:00,2022-06-05,19:00:00,30.73,60.0,0.43,1
2022-06-05 20:00:00,2022-06-05,20:00:00,31.35,60.0,0.53,1
2022-06-05 21:00:00,2022-06-05,21:00:00,31.29,60.0,0.36,1
2022-06-05 22:00:00,2022-06-05,22:00:00,30.55,60.0,0.61,1
2022-06-05 23:00:00,2022-06-05,23:00:00,29.53,60.0,1.25,1
2022-06-06 00:00:00,2022-06-06,00:00:00,29.33,42.0,0.39,0
2022-06-06 01:00:00,2022-06-06,01:00:00,28.94,60.0,0.41,1
2022-06-06 02:00:00,2022-06-06,02:00:00,27.8,60.0,0.54,1
2022-06-06 03:00:00,2022-06-06,03:00:00,26.93,60.0,0.62,1
2022-06-06 04:00:00,2022-06-06,04:00:00,26.62,60.0,0.33,1
2022-06-06 05:00:00,2022-06-06,05:00:00,27.26,60.0,0.28,1
2022-06-06 06:00:00,2022-06-06,06:00:00,27.1,60.0,0.78,1
2022-06-06 07:00:00,2022-06-06,07:00:00,32.57,60.0,1.04,0
2022-06-06 08:00:00,2022-06-06,08:00:00,32.35,60.0,0.26,0
2022-06-06 09:00:00,2022-06-06,09:00:00,33.11,60.0,0.32,0
2022-06-06 10:00:00,2022-06-06,10:00:00,32.81,59.0,0.27,0
2022-06-06 11:00:00,2022-06-06,11:00:00,32.97,57.0,0.44,0
2022-06-06 12:00:00,2022-06-06,12:00:00,32.58,51.0,0.56,0
2022-06-06 13:00:00,2022-06-06,13:00:00,29.72,60.0,0.97,1
2022-06-06 14:00:00,2022-06-06,14:00:00,28.0,60.0,1.26,1
2022-06-06 15:00:00,2022-06-06,15:00:00,-9999999.9,0.0,-999.99,2
2022-06-06 16:00:00,2022-06-06,16:00:00,28.85,60.0,0.79,1
2022-06-06 17:00:00,2022-06-06,17:00:00,28.51,60.0,1.51,1
2022-06-06 18:00:00,2022-06-06,18:00:00,25.37,60.0,4.2,1
2022-06-06 19:00:00,2022-06-06,19:00:00,30.87,41.0,2.12,0
2022-06-06 20:00:00,2022-06-06,20:00:00,30.92,51.0,0.48,0
2022-06-06 21:00:00,2022-06-06,21:00:00,30.58,60.0,0.76,1
2022-06-06 22:00:00,2022-06-06,22:00:00,24.74,60.0,11.07,1
2022-06-06 23:00:00,2022-06-06,23:00:00,19.23,60.0,7.56,1
2022-06-07 00:00:00,2022-06-07,00:00:00,29.14,60.0,1.2,1
2022-06-07 01:00:00,2022-06-07,01:00:00,29.66,60.0,0.74,1
2022-06-07 02:00:00,2022-06-07,02:00:00,28.82,60.0,0.59,1
2022-06-07 03:00:00,2022-06-07,03:00:00,29.08,60.0,1.02,1
2022-06-07 04:00:00,2022-06-07,04:00:00,29.03,60.0,0.76,1
2022-06-07 05:00:00,2022-06-07,05:00:00,29.1,60.0,0.43,1
2022-06-07 06:00:00,2022-06-07,06:00:00,29.51,60.0,0.4,1
2022-06-07 07:00:00,2022-06-07,07:00:00,30.24,60.0,0.44,1
2022-06-07 08:00:00,2022-06-07,08:00:00,30.65,60.0,0.23,1
2022-06-07 09:00:00,2022-06-07,09:00:00,30.72,60.0,0.36,1
2022-06-07 10:00:00,2022-06-07,10:00:00,31.43,60.0,0.34,1
2022-06-07 11:00:00,2022-06-07,11:00:00,30.99,60.0,0.47,1
2022-06-07 12:00:00,2022-06-07,12:00:00,28.88,60.0,3.35,1
2022-06-07 13:00:00,2022-06-07,13:00:00,29.35,60.0,0.98,1
2022-06-07 14:00:00,2022-06-07,14:00:00,27.0,60.0,0.76,1
2022-06-07 15:00:00,2022-06-07,15:00:00,28.3,60.0,0.81,1
2022-06-07 16:00:00,2022-06-07,16:00:00,27.96,60.0,0.88,1
2022-06-07 17:00:00,2022-06-07,17:00:00,27.2,60.0,1.42,1
2022-06-07 18:00:00,2022-06-07,18:00:00,27.06,60.0,1.63,1
2022-06-07 19:00:00,2022-06-07,19:00:00,25.97,60.0,2.93,1
2022-06-07 20:00:00,2022-06-07,20:00:00,27.12,60.0,1.5,1
2022-06-07 21:00:00,2022-06-07,21:00:00,26.82,60.0,1.21,1
2022-06-07 22:00:00,2022-06-07,22:00:00,26.51,60.0,1.45,1
2022-06-07 23:00:00,2022-06-07,23:00:00,-9999999.9,0.0,-999.99,2
2022-06-08 00:00:00,2022-06-08,00:00:00,28.41,60.0,2.12,1
2022-06-08 01:00:00,2022-06-08,01:00:00,29.14,60.0,0.54,1
2022-06-08 02:00:00,2022-06-08,02:00:00,30.28,60.0,0.79,1
2022-06-08 03:00:00,2022-06-08,03:00:00,30.84,60.0,0.27,1
2022-06-08 04:00:00,2022-06-08,04:00:00,30.83,60.0,0.32,1
2022-06-08 05:00:00,2022-06-08,05:00:00,30.29,60.0,0.47,1
2022-06-08 06:00:00,2022-06-08,06:00:00,30.02,53.0,0.24,0
2022-06-08 07:00:00,2022-06-08,07:00:00,29.26,60.0,0.48,0
2022-06-08 08:00:00,2022-06-08,08:00:00,27.72,59.0,0.53,0
2022-06-08 09:00:00,2022-06-08,09:00:00,26.26,51.0,1.9,0
2022-06-08 10:00:00,2022-06-08,10:00:00,22.52,60.0,4.06,1
2022-06-08 11:00:00,2022-06-08,11:00:00,25.6,60.0,0.67,1
2022-06-08 12:00:00,2022-06-08,12:00:00,19.51,60.0,5.5,1
2022-06-08 13:00:00,2022-06-08,13:00:00,20.11,60.0,2.48,1
2022-06-08 14:00:00,2022-06-08,14:00:00,19.14,60.0,2.24,1
2022-06-08 15:00:00,2022-06-08,15:00:00,19.01,60.0,1.88,1
2022-06-08 16:00:00,2022-06-08,16:00:00,20.77,60.0,0.61,1
2022-06-08 17:00:00,2022-06-08,17:00:00,27.09,45.0,3.49,0
2022-06-08 18:00:00,2022-06-08,18:00:00,31.63,60.0,0.18,0
2022-06-08 19:00:00,2022-06-08,19:00:00,31.71,60.0,0.18,0
2022-06-08 20:00:00,2022-06-08,20:00:00,32.11,60.0,0.17,0
2022-06-08 21:00:00,2022-06-08,21:00:00,31.84,59.0,0.29,0
2022-06-08 22:00:00,2022-06-08,22:00:00,31.2,60.0,0.23,0
2022-06-08 23:00:00,2022-06-08,23:00:00,31.58,59.0,0.3,0
2022-06-09 00:00:00,2022-06-09,00:00:00,31.92,60.0,0.18,0
2022-06-09 01:00:00,2022-06-09,01:00:00,31.8,60.0,0.22,0
2022-06-09 02:00:00,2022-06-09,02:00:00,-9999999.9,0.0,-999.99,2
2022-06-09 03:00:00,2022-06-09,03:00:00,31.61,60.0,0.16,0
2022-06-09 04:00:00,2022-06-09,04:00:00,31.39,58.0,0.39,0
2022-06-09 05:00:00,2022-06-09,05:00:00,31.69,60.0,0.19,0
2022-06-09 06:00:00,2022-06-09,06:00:00,31.27,60.0,0.23,0
2022-06-09 07:00:00,2022-06-09,07:00:00,31.43,54.0,0.28,0
2022-06-09 08:00:00,2022-06-09,08:00:00,31.43,56.0,0.33,0
2022-06-09 09:00:00,2022-06-09,09:00:00,31.66,58.0,0.5,0
2022-06-09 10:00:00,2022-06-09,10:00:00,31.57,60.0,0.24,0
2022-06-09 11:00:00,2022-06-09,11:00:00,31.79,60.0,0.4,0
